timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,eror_x,error_y
02-07-2025 12:10:40.119,0.05,0.001,0.02,-0.13328953712775338,-0.04178237793092779,0.5,0,193.64088439941406,129.4357452392578,0.0,193.8033905029297,-0.162506103515625,0.020355224609375
02-07-2025 12:10:40.138,0.05,0.001,0.02,-0.17522758626402002,-0.06392944464086633,0.5,0,193.64088439941406,129.43588256835938,0.0,193.7610321044922,-0.120147705078125,0.0202178955078125
02-07-2025 12:10:40.157,0.05,0.001,0.02,-0.2597240639941205,-0.11922871157437188,0.5,0,193.64088439941406,129.4360809326172,0.0,193.7188262939453,-0.07794189453125,0.02001953125
02-07-2025 12:10:40.176,0.05,0.001,0.02,-0.508581025582707,-0.3289126166344108,0.5,0,193.64088439941406,129.4364776611328,0.0,193.6767578125,-0.0358734130859375,0.019622802734375
02-07-2025 12:10:40.196,0.05,0.001,0.02,-1.8843910010190452,-1.0,0.5,0,193.64088439941406,129.43701171875,0.0,193.63485717773438,0.0060272216796875,0.0190887451171875
02-07-2025 12:10:40.215,0.05,0.001,0.02,-2.7830347620441147,-1.0,0.5,0,193.64088439941406,129.43780517578125,0.0,193.5931396484375,0.0477447509765625,0.0182952880859375
02-07-2025 12:10:40.234,0.05,0.001,0.02,-2.9570931536167366,-0.3617070143322328,0.5,0,193.64088439941406,129.43878173828125,0.0,193.55149841308594,0.089385986328125,0.0173187255859375
02-07-2025 12:10:40.253,0.05,0.001,0.02,-3.025890026065163,-0.23888346650605374,0.5,0,193.64088439941406,129.44003295898438,0.0,193.50985717773438,0.1310272216796875,0.0160675048828125
02-07-2025 12:10:40.274,0.05,0.001,0.02,-3.063723431546517,-0.20367003847682752,0.5,0,193.64088439941406,129.44163513183594,0.0,193.4680938720703,0.17279052734375,0.01446533203125
02-07-2025 12:10:40.293,0.05,0.001,0.02,-3.0880363370726815,-0.18871255107919238,0.5,0,193.64088439941406,129.44354248046875,0.0,193.4262237548828,0.21466064453125,0.0125579833984375
02-07-2025 12:10:40.312,0.05,0.001,0.02,-3.1051419552390076,-0.18097083952162338,0.5,0,193.64088439941406,129.44570922851562,0.0,193.3842315673828,0.25665283203125,0.0103912353515625
02-07-2025 12:10:40.331,0.05,0.001,0.02,-3.1179140541506207,-0.17646118659578436,0.5,0,193.64088439941406,129.44810485839844,0.0,193.3421173095703,0.29876708984375,0.00799560546875
02-07-2025 12:10:40.350,0.05,0.001,0.02,-3.1277778191774477,-0.1735165038157019,0.5,0,193.64088439941406,129.45068359375,0.0,193.29991149902344,0.340972900390625,0.0054168701171875
02-07-2025 12:10:40.369,0.05,0.001,0.02,-3.135638184946316,-0.17155770363101097,0.5,0,193.64088439941406,129.45343017578125,0.0,193.2576141357422,0.383270263671875,0.0026702880859375
02-07-2025 12:10:40.388,0.05,0.001,0.02,3.1412376908077757,1.0,0.5,0,193.64088439941406,129.456298828125,0.0,193.21522521972656,0.4256591796875,-0.0001983642578125
02-07-2025 12:10:40.407,0.05,0.001,0.02,3.1360824106474894,0.14537905088066885,0.5,0,193.64088439941406,129.45924377441406,0.0,193.17286682128906,0.468017578125,-0.003143310546875
02-07-2025 12:10:40.426,0.05,0.001,0.02,3.1322628214261705,0.14684310492672098,0.5,0,193.64088439941406,129.46205139160156,0.0,193.1304473876953,0.51043701171875,-0.005950927734375
02-07-2025 12:10:40.445,0.05,0.001,0.02,3.129333238822415,0.14781678929158973,0.5,0,193.64088439941406,129.4647216796875,0.0,193.08819580078125,0.5526885986328125,-0.0086212158203125
02-07-2025 12:10:40.464,0.05,0.001,0.02,3.1273701114426427,0.14893050202657138,0.5,0,193.64088439941406,129.4671173095703,0.0,193.0457763671875,0.5951080322265625,-0.011016845703125
02-07-2025 12:10:40.483,0.05,0.001,0.02,3.126146425907911,0.14980875040431557,0.5,0,193.64088439941406,129.4691925048828,0.0,193.00341796875,0.6374664306640625,-0.013092041015625
02-07-2025 12:10:40.503,0.05,0.001,0.02,3.1256611822426237,0.15072271281742172,0.5,0,193.64088439941406,129.47088623046875,0.0,192.96096801757812,0.6799163818359375,-0.0147857666015625
02-07-2025 12:10:40.522,0.05,0.001,0.02,3.125539999266026,0.1512056188283408,0.5,0,193.64088439941406,129.4722900390625,0.0,192.91888427734375,0.7220001220703125,-0.0161895751953125
02-07-2025 12:10:40.541,0.05,0.001,0.02,3.125941307887574,0.15190477319899084,0.5,0,193.64088439941406,129.47328186035156,0.0,192.87667846679688,0.7642059326171875,-0.017181396484375
02-07-2025 12:10:40.561,0.05,0.001,0.02,3.1265635232575226,0.15225308145762312,0.5,0,193.64088439941406,129.4739532470703,0.0,192.83482360839844,0.806060791015625,-0.017852783203125
02-07-2025 12:10:40.580,0.05,0.001,0.02,3.1274922750885263,0.15271948767369112,0.5,0,193.64088439941406,129.47422790527344,0.0,192.7928009033203,0.84808349609375,-0.01812744140625
02-07-2025 12:10:40.599,0.05,0.001,0.02,3.1286368774456452,0.1530878823708427,0.5,0,193.64088439941406,129.47412109375,0.0,192.7507781982422,0.890106201171875,-0.0180206298828125
02-07-2025 12:10:40.619,0.05,0.001,0.02,3.129878658328783,0.15331875029052802,0.5,0,193.64088439941406,129.47372436523438,0.0,192.7089080810547,0.931976318359375,-0.0176239013671875
02-07-2025 12:10:40.638,0.05,0.001,0.02,3.131235446595525,0.1535767858216332,0.5,0,193.64088439941406,129.4729766845703,0.0,192.6671905517578,0.97369384765625,-0.016876220703125
02-07-2025 12:10:40.657,0.05,0.001,0.02,0.023727949009552773,-1.0,0.5,0,191.64088439941406,129.47201538085938,0.0,192.6256561279297,-0.984771728515625,-0.0167999267578125
02-07-2025 12:10:40.676,0.05,0.001,0.02,0.022926860540476213,-0.004427317983942388,0.5,0,191.64088439941406,129.4709014892578,0.0,192.58401489257812,-0.9431304931640625,-0.01568603515625
02-07-2025 12:10:40.695,0.05,0.001,0.02,0.021994657125821604,-0.004630899511750011,0.5,0,191.64088439941406,129.4697265625,0.0,192.54222106933594,-0.901336669921875,-0.0145111083984375
02-07-2025 12:10:40.715,0.05,0.001,0.02,0.021133564716842912,-0.0045882686993092316,0.5,0,191.64088439941406,129.46864318847656,0.0,192.50022888183594,-0.859344482421875,-0.013427734375
02-07-2025 12:10:40.735,0.05,0.001,0.02,0.020474035152259873,-0.004379028530344396,0.5,0,191.64088439941406,129.4677276611328,0.0,192.45806884765625,-0.8171844482421875,-0.01251220703125
02-07-2025 12:10:40.754,0.05,0.001,0.02,0.019978856657952626,-0.004206233189784509,0.5,0,191.64088439941406,129.46693420410156,0.0,192.41575622558594,-0.774871826171875,-0.01171875
02-07-2025 12:10:40.773,0.05,0.001,0.02,0.019707098324856176,-0.003951388461347628,0.5,0,191.64088439941406,129.46629333496094,0.0,192.37332153320312,-0.7324371337890625,-0.011077880859375
02-07-2025 12:10:40.792,0.05,0.001,0.02,0.019603209464270854,-0.003754812817205801,0.5,0,191.64088439941406,129.4657440185547,0.0,192.3307342529297,-0.689849853515625,-0.010528564453125
02-07-2025 12:10:40.811,0.05,0.001,0.02,0.01973392596161183,-0.003466421664061167,0.5,0,191.64088439941406,129.46531677246094,0.0,192.28802490234375,-0.6471405029296875,-0.010101318359375
02-07-2025 12:10:40.830,0.05,0.001,0.02,0.02004610685793118,-0.0032327212386901905,0.5,0,191.64088439941406,129.46495056152344,0.0,192.2451934814453,-0.60430908203125,-0.009735107421875
02-07-2025 12:10:40.850,0.05,0.001,0.02,0.02058611091568352,-0.002931990140234386,0.5,0,191.64088439941406,129.46466064453125,0.0,192.20230102539062,-0.5614166259765625,-0.0094451904296875
02-07-2025 12:10:40.870,0.05,0.001,0.02,0.021393029775678585,-0.0025709898840471025,0.5,0,191.64088439941406,129.4644317626953,0.0,192.15933227539062,-0.5184478759765625,-0.00921630859375
02-07-2025 12:10:40.888,0.05,0.001,0.02,0.022467474503412355,-0.0021958621484655786,0.5,0,191.64088439941406,129.46424865722656,0.0,192.1165313720703,-0.47564697265625,-0.009033203125
02-07-2025 12:10:40.908,0.05,0.001,0.02,0.023894264436160384,-0.001701310168070463,0.5,0,191.64088439941406,129.464111328125,0.0,192.0739288330078,-0.43304443359375,-0.0088958740234375
02-07-2025 12:10:40.927,0.05,0.001,0.02,0.02575077396716363,-0.001092391994047919,0.5,0,191.64088439941406,129.46400451660156,0.0,192.03152465820312,-0.3906402587890625,-0.0087890625
02-07-2025 12:10:40.946,0.05,0.001,0.02,0.028169247369027595,-0.0002966421914657111,0.5,0,191.64088439941406,129.46392822265625,0.0,191.98927307128906,-0.348388671875,-0.0087127685546875
02-07-2025 12:10:40.967,0.05,0.001,0.02,0.03129730593972546,0.0007117845614355292,0.5,0,191.64088439941406,129.4638671875,0.0,191.94715881347656,-0.3062744140625,-0.0086517333984375
02-07-2025 12:10:40.986,0.05,0.001,0.02,0.03563336252322369,0.002378778895346259,0.5,0,191.64088439941406,129.46385192871094,0.0,191.90513610839844,-0.264251708984375,-0.008636474609375
02-07-2025 12:10:41.005,0.05,0.001,0.02,0.0416169078073807,0.004655636215474773,0.5,0,191.64088439941406,129.4638214111328,0.0,191.8632049560547,-0.222320556640625,-0.00860595703125
02-07-2025 12:10:41.024,0.05,0.001,0.02,0.050345544567274914,0.008387016916763582,0.5,0,191.64088439941406,129.4637908935547,0.0,191.82138061523438,-0.1804962158203125,-0.008575439453125
02-07-2025 12:10:41.043,0.05,0.001,0.02,0.06447781713260525,0.015579068141838993,0.5,0,191.64088439941406,129.46377563476562,0.0,191.7794647216797,-0.138580322265625,-0.0085601806640625
02-07-2025 12:10:41.062,0.05,0.001,0.02,0.09034492488935264,0.030955731508124976,0.5,0,191.64088439941406,129.46371459960938,0.0,191.73765563964844,-0.096771240234375,-0.0084991455078125
02-07-2025 12:10:41.082,0.05,0.001,0.02,0.1537065085800844,0.0791197435885858,0.5,0,191.64088439941406,129.4635772705078,0.0,191.69583129882812,-0.0549468994140625,-0.00836181640625
02-07-2025 12:10:41.101,0.05,0.001,0.02,0.557691906968639,0.5080768860105171,0.5,0,191.64088439941406,129.46336364746094,0.0,191.65402221679688,-0.0131378173828125,-0.008148193359375
02-07-2025 12:10:41.120,0.05,0.001,0.02,2.8779570073048486,1.0,0.5,0,191.64088439941406,129.46299743652344,0.0,191.61231994628906,0.028564453125,-0.007781982421875
02-07-2025 12:10:41.139,0.05,0.001,0.02,3.041802686683882,0.34421342484642015,0.5,0,191.64088439941406,129.46240234375,0.0,191.5706024169922,0.070281982421875,-0.0071868896484375
02-07-2025 12:10:41.158,0.05,0.001,0.02,3.086618223798209,0.20366947462155235,0.5,0,191.64088439941406,129.4615936279297,0.0,191.52867126464844,0.112213134765625,-0.006378173828125
02-07-2025 12:10:41.177,0.05,0.001,0.02,3.108683034591807,0.17752365496026712,0.5,0,191.64088439941406,129.46051025390625,0.0,191.4866485595703,0.15423583984375,-0.0052947998046875
02-07-2025 12:10:41.197,0.05,0.001,0.02,3.1222202082860733,0.1680193861292541,0.5,0,191.64088439941406,129.45919799804688,0.0,191.44476318359375,0.1961212158203125,-0.0039825439453125
02-07-2025 12:10:41.216,0.05,0.001,0.02,3.1319947908905306,0.16404520586488752,0.5,0,191.64088439941406,129.45758056640625,0.0,191.4029998779297,0.237884521484375,-0.0023651123046875
02-07-2025 12:10:41.235,0.05,0.001,0.02,3.139208854214715,0.16138560604233948,0.5,0,191.64088439941406,129.45579528808594,0.0,191.36146545410156,0.2794189453125,-0.000579833984375
02-07-2025 12:10:41.254,0.05,0.001,0.02,-3.138160652066021,-1.0,0.5,0,191.64088439941406,129.4537811279297,0.0,191.31982421875,0.3210601806640625,0.001434326171875
02-07-2025 12:10:41.273,0.05,0.001,0.02,-3.1335930087568133,-0.15553472035188967,0.5,0,191.64088439941406,129.45166015625,0.0,191.2779998779297,0.362884521484375,0.0035552978515625
02-07-2025 12:10:41.292,0.05,0.001,0.02,-3.130166540635588,-0.15678497661375068,0.5,0,191.64088439941406,129.44955444335938,0.0,191.2360076904297,0.404876708984375,0.0056610107421875
02-07-2025 12:10:41.312,0.05,0.001,0.02,-3.1277655020059694,-0.15794756949723157,0.5,0,191.64088439941406,129.44757080078125,0.0,191.19386291503906,0.447021484375,0.0076446533203125
02-07-2025 12:10:41.332,0.05,0.001,0.02,-3.1263025462724823,-0.15905222622835277,0.5,0,191.64088439941406,129.44581604003906,0.0,191.1515655517578,0.48931884765625,0.0093994140625
02-07-2025 12:10:41.351,0.05,0.001,0.02,-3.1255568712849495,-0.15992777198864275,0.5,0,191.64088439941406,129.44430541992188,0.0,191.10911560058594,0.531768798828125,0.0109100341796875
02-07-2025 12:10:41.370,0.05,0.001,0.02,-3.1253909171323873,-0.1606672291315981,0.5,0,191.64088439941406,129.4430694580078,0.0,191.06654357910156,0.5743408203125,0.01214599609375
02-07-2025 12:10:41.389,0.05,0.001,0.02,-3.1256866654612736,-0.16128815430353843,0.5,0,191.64088439941406,129.44212341308594,0.0,191.0238800048828,0.61700439453125,0.013092041015625
02-07-2025 12:10:41.408,0.05,0.001,0.02,-3.126363634335849,-0.16183157346266655,0.5,0,191.64088439941406,129.44149780273438,0.0,190.9811248779297,0.659759521484375,0.0137176513671875
02-07-2025 12:10:41.428,0.05,0.001,0.02,-3.1273443848873432,-0.1622972714089582,0.5,0,191.64088439941406,129.44119262695312,0.0,190.9383544921875,0.7025299072265625,0.0140228271484375
02-07-2025 12:10:41.448,0.05,0.001,0.02,-3.128544559661311,-0.16267273162395254,0.5,0,191.64088439941406,129.44122314453125,0.0,190.8956756591797,0.745208740234375,0.0139923095703125
02-07-2025 12:10:41.467,0.05,0.001,0.02,-3.129908575415584,-0.16298970673095645,0.5,0,191.64088439941406,129.4415740966797,0.0,190.85317993164062,0.7877044677734375,0.013641357421875
02-07-2025 12:10:41.486,0.05,0.001,0.02,-3.131410178673045,-0.16328208206729958,0.5,0,191.64088439941406,129.44227600097656,0.0,190.81089782714844,0.829986572265625,0.012939453125
02-07-2025 12:10:41.505,0.05,0.001,0.02,-3.1329492480435945,-0.16345621069233388,0.5,0,191.64088439941406,129.44322204589844,0.0,190.7688446044922,0.872039794921875,0.011993408203125
02-07-2025 12:10:41.524,0.05,0.001,0.02,-3.134547621434171,-0.16365953664625257,0.5,0,191.64088439941406,129.44448852539062,0.0,190.7270050048828,0.91387939453125,0.0107269287109375
02-07-2025 12:10:41.543,0.05,0.001,0.02,-3.136059636008734,-0.16368377445636428,0.5,0,191.64088439941406,129.44593811035156,0.0,190.68533325195312,0.9555511474609375,0.00927734375
02-07-2025 12:10:41.562,0.05,0.001,0.02,-3.137583975512385,-0.16382707441271094,0.5,0,191.64088439941406,129.44766235351562,0.0,190.64378356933594,0.997100830078125,0.0075531005859375
02-07-2025 12:10:41.581,0.05,0.001,0.02,-0.00781781616256616,1.0,0.5,0,189.64088439941406,129.4495849609375,0.0,190.60214233398438,-0.9612579345703125,0.004730224609375
02-07-2025 12:10:41.600,0.05,0.001,0.02,-0.005103541000483602,-0.002116930444188494,0.5,0,189.64088439941406,129.45162963867188,0.0,190.56033325195312,-0.9194488525390625,0.002685546875
02-07-2025 12:10:41.619,0.05,0.001,0.02,-0.0022306882549969487,-0.0017830318849668307,0.5,0,189.64088439941406,129.45364379882812,0.0,190.51834106445312,-0.8774566650390625,0.00067138671875
02-07-2025 12:10:41.640,0.05,0.001,0.02,0.0006980294022214117,-0.0015695464742044945,0.5,0,189.64088439941406,129.45555114746094,0.0,190.47618103027344,-0.835296630859375,-0.0012359619140625
02-07-2025 12:10:41.665,0.05,0.001,0.02,0.0035129941718645696,-0.0015652431509097149,0.5,0,189.64088439941406,129.4572296142578,0.0,190.4338836669922,-0.792999267578125,-0.0029144287109375
02-07-2025 12:10:41.684,0.05,0.001,0.02,0.006275622274070969,-0.0014898111530189375,0.5,0,189.64088439941406,129.45872497558594,0.0,190.3914337158203,-0.75054931640625,-0.0044097900390625
02-07-2025 12:10:41.703,0.05,0.001,0.02,0.009012557068238891,-0.0013836461736722433,0.5,0,189.64088439941406,129.46005249023438,0.0,190.34886169433594,-0.707977294921875,-0.0057373046875
02-07-2025 12:10:41.722,0.05,0.001,0.02,0.011784528309194187,-0.0012028074666744783,0.5,0,189.64088439941406,129.46124267578125,0.0,190.30616760253906,-0.665283203125,-0.006927490234375
02-07-2025 12:10:41.742,0.05,0.001,0.02,0.014606887408582736,-0.0010009806334616692,0.5,0,189.64088439941406,129.46229553222656,0.0,190.26332092285156,-0.6224365234375,-0.0079803466796875
02-07-2025 12:10:41.762,0.05,0.001,0.02,0.01757594570421528,-0.0006761957507588462,0.5,0,189.64088439941406,129.46324157714844,0.0,190.220458984375,-0.5795745849609375,-0.0089263916015625
02-07-2025 12:10:41.782,0.05,0.001,0.02,0.020740547780937035,-0.00028296743381935226,0.5,0,189.64088439941406,129.46409606933594,0.0,190.1776580810547,-0.536773681640625,-0.0097808837890625
02-07-2025 12:10:41.801,0.05,0.001,0.02,0.024219397460932157,0.0002684758307327914,0.5,0,189.64088439941406,129.4648895263672,0.0,190.13499450683594,-0.494110107421875,-0.0105743408203125
02-07-2025 12:10:41.820,0.05,0.001,0.02,0.028061659422878193,0.0008971513614949049,0.5,0,189.64088439941406,129.46559143066406,0.0,190.0924835205078,-0.45159912109375,-0.0112762451171875
02-07-2025 12:10:41.839,0.05,0.001,0.02,0.03248093952130926,0.001811078479190516,0.5,0,189.64088439941406,129.4662322998047,0.0,190.0501708984375,-0.4092864990234375,-0.0119171142578125
02-07-2025 12:10:41.858,0.05,0.001,0.02,0.037601819915741075,0.0029096695511116,0.5,0,189.64088439941406,129.466796875,0.0,190.0080108642578,-0.36712646484375,-0.012481689453125
02-07-2025 12:10:41.877,0.05,0.001,0.02,0.04381015314143344,0.0045257597791279,0.5,0,189.64088439941406,129.4673309326172,0.0,189.96592712402344,-0.325042724609375,-0.0130157470703125
02-07-2025 12:10:41.897,0.05,0.001,0.02,0.051569161850267164,0.00677538028037006,0.5,0,189.64088439941406,129.46780395507812,0.0,189.92396545410156,-0.2830810546875,-0.01348876953125
02-07-2025 12:10:41.917,0.05,0.001,0.02,0.06170061987429687,0.01012992070347129,0.5,0,189.64088439941406,129.46820068359375,0.0,189.88189697265625,-0.2410125732421875,-0.013885498046875
02-07-2025 12:10:41.936,0.05,0.001,0.02,0.0757135661401307,0.01548961579969693,0.5,0,189.64088439941406,129.46856689453125,0.0,189.83998107910156,-0.1990966796875,-0.014251708984375
02-07-2025 12:10:41.955,0.05,0.001,0.02,0.09686554140554016,0.02511566378814826,0.5,0,189.64088439941406,129.4688720703125,0.0,189.79779052734375,-0.1569061279296875,-0.014556884765625
02-07-2025 12:10:41.974,0.05,0.001,0.02,0.13261722757321692,0.044425111466379084,0.5,0,189.64088439941406,129.46910095214844,0.0,189.7555694580078,-0.11468505859375,-0.0147857666015625
02-07-2025 12:10:41.993,0.05,0.001,0.02,0.2065974783968043,0.09400184488595782,0.5,0,189.64088439941406,129.4691619873047,0.0,189.71331787109375,-0.0724334716796875,-0.0148468017578125
02-07-2025 12:10:42.012,0.05,0.001,0.02,0.45814325594913186,0.31966540155899487,0.5,0,189.64088439941406,129.46910095214844,0.0,189.67120361328125,-0.0303192138671875,-0.0147857666015625
02-07-2025 12:10:42.031,0.05,0.001,0.02,2.2537932044362066,1.0,0.5,0,189.64088439941406,129.4688262939453,0.0,189.62918090820312,0.0117034912109375,-0.0145111083984375
02-07-2025 12:10:42.050,0.05,0.001,0.02,2.889282414851369,0.9020401968664967,0.5,0,189.64088439941406,129.46836853027344,0.0,189.5872802734375,0.0536041259765625,-0.0140533447265625
02-07-2025 12:10:42.069,0.05,0.001,0.02,3.006804654053976,0.28640605678246167,0.5,0,189.64088439941406,129.46762084960938,0.0,189.54550170898438,0.0953826904296875,-0.0133056640625
02-07-2025 12:10:42.089,0.05,0.001,0.02,3.0556071109583716,0.20643336765501,0.5,0,189.64088439941406,129.46661376953125,0.0,189.5038299560547,0.137054443359375,-0.012298583984375
02-07-2025 12:10:42.108,0.05,0.001,0.02,3.0829943325578224,0.18215582960792498,0.5,0,189.64088439941406,129.46533203125,0.0,189.4623260498047,0.178558349609375,-0.011016845703125
02-07-2025 12:10:42.128,0.05,0.001,0.02,3.1011683070111022,0.17206031789363394,0.5,0,189.64088439941406,129.46376037597656,0.0,189.4207000732422,0.220184326171875,-0.0094451904296875
02-07-2025 12:10:42.147,0.05,0.001,0.02,3.11443105296289,0.16688188817364863,0.5,0,189.64088439941406,129.46189880371094,0.0,189.37892150878906,0.261962890625,-0.0075836181640625
02-07-2025 12:10:42.166,0.05,0.001,0.02,3.124547373766764,0.16366406982590903,0.5,0,189.64088439941406,129.45980834960938,0.0,189.33700561523438,0.3038787841796875,-0.0054931640625
02-07-2025 12:10:42.185,0.05,0.001,0.02,3.132536892876515,0.1615635926966634,0.5,0,189.64088439941406,129.45751953125,0.0,189.29498291015625,0.3459014892578125,-0.003204345703125
02-07-2025 12:10:42.206,0.05,0.001,0.02,3.1390256311502673,0.16013940970100524,0.5,0,189.64088439941406,129.45504760742188,0.0,189.25282287597656,0.3880615234375,-0.000732421875
02-07-2025 12:10:42.225,0.05,0.001,0.02,-3.138782770585051,-1.0,0.5,0,189.64088439941406,129.45240783691406,0.0,189.21055603027344,0.430328369140625,0.0019073486328125
02-07-2025 12:10:42.244,0.05,0.001,0.02,-3.134491490373982,-0.15627795062144353,0.5,0,189.64088439941406,129.44973754882812,0.0,189.1681671142578,0.47271728515625,0.00457763671875
02-07-2025 12:10:42.263,0.05,0.001,0.02,-3.1311656077881835,-0.15732231973594119,0.5,0,189.64088439941406,129.44712829589844,0.0,189.12562561035156,0.5152587890625,0.0071868896484375
02-07-2025 12:10:42.283,0.05,0.001,0.02,-3.128789456783954,-0.15839533657455887,0.5,0,189.64088439941406,129.44471740722656,0.0,189.0829315185547,0.557952880859375,0.0095977783203125
02-07-2025 12:10:42.302,0.05,0.001,0.02,-3.1272051123622777,-0.15931840733774488,0.5,0,189.64088439941406,129.4425506591797,0.0,189.04013061523438,0.6007537841796875,0.0117645263671875
02-07-2025 12:10:42.322,0.05,0.001,0.02,-3.1262808495362346,-0.16011639679202824,0.5,0,189.64088439941406,129.440673828125,0.0,188.99722290039062,0.6436614990234375,0.013641357421875
02-07-2025 12:10:42.341,0.05,0.001,0.02,-3.1259483453383368,-0.16086198107499655,0.5,0,189.64088439941406,129.43911743164062,0.0,188.9542694091797,0.686614990234375,0.01519775390625
02-07-2025 12:10:42.361,0.05,0.001,0.02,-3.1259345175212028,-0.16129580024968188,0.5,0,189.64088439941406,129.43783569335938,0.0,188.9113006591797,0.729583740234375,0.0164794921875
02-07-2025 12:10:42.380,0.05,0.001,0.02,-3.1264440093964225,-0.16200136587442399,0.5,0,189.64088439941406,129.4369354248047,0.0,188.86854553222656,0.7723388671875,0.0173797607421875
02-07-2025 12:10:42.399,0.05,0.001,0.02,-3.127001318549638,-0.16213872875432225,0.5,0,189.64088439941406,129.436279296875,0.0,188.82598876953125,0.8148956298828125,0.018035888671875
02-07-2025 12:10:42.418,0.05,0.001,0.02,-3.128003412751826,-0.16277470891341106,0.5,0,189.64088439941406,129.43603515625,0.0,188.78366088867188,0.8572235107421875,0.018280029296875
02-07-2025 12:10:42.437,0.05,0.001,0.02,-3.129035926624658,-0.16291498881060226,0.5,0,189.64088439941406,129.4361114501953,0.0,188.74151611328125,0.8993682861328125,0.0182037353515625
02-07-2025 12:10:42.457,0.05,0.001,0.02,-3.130357681550459,-0.16338033844848107,0.5,0,189.64088439941406,129.4365692138672,0.0,188.6995391845703,0.94134521484375,0.0177459716796875
02-07-2025 12:10:42.477,0.05,0.001,0.02,-3.13156858877562,-0.1633600593787844,0.5,0,189.64088439941406,129.437255859375,0.0,188.65774536132812,0.9831390380859375,0.017059326171875
02-07-2025 12:10:42.496,0.05,0.001,0.02,-0.02255863463734542,1.0,0.5,0,187.64088439941406,129.43829345703125,0.0,188.61614990234375,-0.9752655029296875,0.01513671875
02-07-2025 12:10:42.515,0.05,0.001,0.02,-0.021572301350705203,-0.005224291908976795,0.5,0,187.64088439941406,129.43948364257812,0.0,188.5743865966797,-0.933502197265625,0.013946533203125
02-07-2025 12:10:42.534,0.05,0.001,0.02,-0.020428283724744034,-0.004978210291889006,0.5,0,187.64088439941406,129.44073486328125,0.0,188.53245544433594,-0.891571044921875,0.0126953125
02-07-2025 12:10:42.553,0.05,0.001,0.02,-0.01930155796749844,-0.0049429459391182075,0.5,0,187.64088439941406,129.44192504882812,0.0,188.49034118652344,-0.849456787109375,0.011505126953125
02-07-2025 12:10:42.572,0.05,0.001,0.02,-0.018323552952207223,-0.005072815971248104,0.5,0,187.64088439941406,129.44296264648438,0.0,188.4480743408203,-0.80718994140625,0.010467529296875
02-07-2025 12:10:42.592,0.05,0.001,0.02,-0.0174939868396482,-0.005209755915346114,0.5,0,187.64088439941406,129.44387817382812,0.0,188.40565490722656,-0.7647705078125,0.009552001953125
02-07-2025 12:10:42.611,0.05,0.001,0.02,-0.0168181213519496,-0.005360683692816221,0.5,0,187.64088439941406,129.44464111328125,0.0,188.36314392089844,-0.722259521484375,0.0087890625
02-07-2025 12:10:42.631,0.05,0.001,0.02,-0.01625003952874593,-0.005461890833042101,0.5,0,187.64088439941406,129.44537353515625,0.0,188.3206329345703,-0.67974853515625,0.008056640625
02-07-2025 12:10:42.650,0.05,0.001,0.02,-0.01578074202883606,-0.005557230158366314,0.5,0,187.64088439941406,129.44595336914062,0.0,188.2782745361328,-0.63739013671875,0.007476806640625
02-07-2025 12:10:42.669,0.05,0.001,0.02,-0.015448370356182295,-0.005705180040280223,0.5,0,187.64088439941406,129.446533203125,0.0,188.2361297607422,-0.595245361328125,0.00689697265625
02-07-2025 12:10:42.689,0.05,0.001,0.02,-0.015198665310720116,-0.00579214805172553,0.5,0,187.64088439941406,129.44699096679688,0.0,188.1941375732422,-0.553253173828125,0.006439208984375
02-07-2025 12:10:42.708,0.05,0.001,0.02,-0.015093034084411983,-0.00596000662396305,0.5,0,187.64088439941406,129.44744873046875,0.0,188.1522979736328,-0.51141357421875,0.0059814453125
02-07-2025 12:10:42.727,0.05,0.001,0.02,-0.01511655469155393,-0.0061164167970384365,0.5,0,187.64088439941406,129.4477996826172,0.0,188.11056518554688,-0.4696807861328125,0.0056304931640625
02-07-2025 12:10:42.747,0.05,0.001,0.02,-0.015260874244708234,-0.00626884585781506,0.5,0,187.64088439941406,129.44818115234375,0.0,188.06893920898438,-0.4280548095703125,0.0052490234375
02-07-2025 12:10:42.767,0.05,0.001,0.02,-0.015621814012069635,-0.006547097466798513,0.5,0,187.64088439941406,129.448486328125,0.0,188.0271759033203,-0.38629150390625,0.00494384765625
02-07-2025 12:10:42.786,0.05,0.001,0.02,-0.016216359961774174,-0.006857422455761536,0.5,0,187.64088439941406,129.44876098632812,0.0,187.9852294921875,-0.3443450927734375,0.004669189453125
02-07-2025 12:10:42.806,0.05,0.001,0.02,-0.017150478135043556,-0.0073119008740050685,0.5,0,187.64088439941406,129.44900512695312,0.0,187.94309997558594,-0.302215576171875,0.004425048828125
02-07-2025 12:10:42.825,0.05,0.001,0.02,-0.018496983673697898,-0.007874399272460964,0.5,0,187.64088439941406,129.44923400878906,0.0,187.9008331298828,-0.25994873046875,0.0041961669921875
02-07-2025 12:10:42.845,0.05,0.001,0.02,-0.020463063646076307,-0.008716533642609534,0.5,0,187.64088439941406,129.449462890625,0.0,187.85855102539062,-0.2176666259765625,0.00396728515625
02-07-2025 12:10:42.864,0.05,0.001,0.02,-0.023580451749674936,-0.01025436581278289,0.5,0,187.64088439941406,129.4496612548828,0.0,187.81637573242188,-0.1754913330078125,0.0037689208984375
